game_play_id,game_id,game,round,phase,season_code,quarter,type,number_of_play,team_id,player_id,play_type,player,team,dorsal,minute,marker_time,points_a,points_b,comment,play_info
2007_001_142,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,142,BAS,PAFP,2FGM,"PLANINIC, ZORAN",BASKONIA,10,10,00:00,24,20,,Two Pointer (1/2 -  2 pt)
2007_001_143,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,143,OLY,PCRR,2FGA,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,10,00:00,0,0,,Missed Two Pointer (1/3 -  6 pt)
2007_001_144,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,144,OLY,P000126,O,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,10,00:00,0,0,,Off Rebound (2)
2007_001_145,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,145,OLY,P000126,RV,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,10,00:00,0,0,,Foul Drawn (1)
2007_001_146,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,146,BAS,PCBY,CM,"SPLITTER, TIAGO",BASKONIA,21,10,00:00,0,0,,Foul (2)
2007_001_147,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,147,OLY,PACJ,IN,"PAPAMAKARIOS, MANOLIS",OLYMPIACOS PIRAEUS B.C.,5,10,00:00,0,0,,In
2007_001_148,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,148,OLY,PCRR,OUT,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,10,00:00,0,0,,Out
2007_001_149,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,149,OLY,P000126,FTM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,10,00:00,25,20,,Free Throw In (1/1 -  6 pt)
2007_001_150,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,150,OLY,P000126,FTM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,10,00:00,26,20,,Free Throw In (2/2 -  7 pt)
2007_001_151,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,151,OLY,PAMM,IN,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,10,00:00,0,0,,In
2007_001_152,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,152,OLY,P000126,OUT,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,10,00:00,0,0,,Out
2007_001_153,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,153,BAS,PANB,RV,"RAKOCEVIC, IGOR",BASKONIA,8,10,00:00,0,0,,Foul Drawn (1)
2007_001_154,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,154,OLY,PACJ,CM,"PAPAMAKARIOS, MANOLIS",OLYMPIACOS PIRAEUS B.C.,5,10,00:00,0,0,,Foul (1)
2007_001_155,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,155,BAS,PAFP,3FGA,"PLANINIC, ZORAN",BASKONIA,10,10,00:00,0,0,,Missed Three Pointer (0/1 -  2 pt)
2007_001_156,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,156,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,10,00:00,0,0,,Def Rebound (5)
2007_001_158,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q1,0,158,,,EP,,,,11,,0,0,,End Period
2007_001_159,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,159,OLY,PACJ,OUT,"PAPAMAKARIOS, MANOLIS",OLYMPIACOS PIRAEUS B.C.,5,11,09:00,0,0,,Out
2007_001_160,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,160,OLY,PTFV,OUT,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,11,09:00,0,0,,Out
2007_001_161,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,161,OLY,PCBV,IN,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,11,09:00,0,0,,In
2007_001_162,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,162,OLY,PCRR,IN,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,11,09:00,0,0,,In
2007_001_163,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,163,OLY,PAMM,OUT,"PRINTEZIS, GEORGIOS",OLYMPIACOS PIRAEUS B.C.,16,11,09:00,0,0,,Out
2007_001_164,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,164,OLY,P000126,IN,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,11,09:00,0,0,,In
2007_001_165,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,165,BAS,PCBY,OUT,"SPLITTER, TIAGO",BASKONIA,21,11,09:00,0,0,,Out
2007_001_166,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,166,BAS,PJTT,IN,"MCDONALD, WILL",BASKONIA,45,11,09:00,0,0,,In
2007_001_167,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,167,OLY,PCRR,2FGM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,11,09:00,28,20,,Two Pointer (2/4 -  8 pt)
2007_001_168,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,168,BAS,PANB,TO,"RAKOCEVIC, IGOR",BASKONIA,8,11,09:00,0,0,,Turnover (1)
2007_001_169,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,169,OLY,PCBV,ST,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,11,09:00,0,0,,Steal (2)
2007_001_170,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,170,OLY,P000126,2FGA,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,11,09:00,0,0,,Missed Two Pointer (1/4 -  7 pt)
2007_001_171,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,171,BAS,PJZJ,D,"TELETOVIC, MIRZA",BASKONIA,12,11,09:00,0,0,,Def Rebound (2)
2007_001_172,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,172,BAS,PANB,OUT,"RAKOCEVIC, IGOR",BASKONIA,8,11,09:00,0,0,,Out
2007_001_173,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,173,BAS,PJWO,IN,"MICKEAL, PETE",BASKONIA,33,11,09:00,0,0,,In
2007_001_175,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,175,BAS,,D,,BASKONIA,,12,08:00,0,0,,Def Rebound (1)
2007_001_176,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,176,BAS,PJWO,TO,"MICKEAL, PETE",BASKONIA,33,12,08:00,0,0,,Turnover (1)
2007_001_177,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,177,BAS,PAFP,2FGM,"PLANINIC, ZORAN",BASKONIA,10,12,08:00,28,22,,Two Pointer (2/3 -  4 pt)
2007_001_178,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,178,OLY,PCBV,ST,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,12,08:00,0,0,,Steal (3)
2007_001_179,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,179,OLY,P000126,2FGA,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,12,08:00,0,0,,Missed Two Pointer (1/5 -  7 pt)
2007_001_180,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,180,OLY,PALG,ST,"VASILIADIS, KOSTAS",OLYMPIACOS PIRAEUS B.C.,14,12,08:00,0,0,,Steal (1)
2007_001_181,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,181,OLY,PCBV,3FGA,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,12,08:00,0,0,,Missed Three Pointer (0/1 -  7 pt)
2007_001_183,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,183,OLY,PAQU,2FGM,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,12,08:00,30,22,,Two Pointer (1/2 -  5 pt)
2007_001_185,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,185,OLY,PAQU,RV,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,12,08:00,0,0,,Foul Drawn (2)
2007_001_186,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,186,BAS,PJTT,CM,"MCDONALD, WILL",BASKONIA,45,12,08:00,0,0,,Foul (1)
2007_001_187,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,187,OLY,PAQU,FTM,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,12,08:00,31,22,,Free Throw In (1/1 -  6 pt)
2007_001_188,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,188,BAS,PJZJ,OUT,"TELETOVIC, MIRZA",BASKONIA,12,12,08:00,0,0,,Out
2007_001_189,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,189,BAS,PCBY,IN,"SPLITTER, TIAGO",BASKONIA,21,12,08:00,0,0,,In
2007_001_190,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,190,BAS,PAFP,2FGM,"PLANINIC, ZORAN",BASKONIA,10,12,08:00,31,24,,Two Pointer (3/4 -  6 pt)
2007_001_192,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,192,OLY,P000126,2FGA,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,13,07:00,0,0,,Missed Two Pointer (1/6 -  7 pt)
2007_001_193,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,193,OLY,PTFV,IN,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,13,07:00,0,0,,In
2007_001_194,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,194,OLY,PALG,OUT,"VASILIADIS, KOSTAS",OLYMPIACOS PIRAEUS B.C.,14,13,07:00,0,0,,Out
2007_001_195,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,195,OLY,PTFV,O,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,13,07:00,0,0,,Off Rebound (1)
2007_001_196,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,196,OLY,PTFV,2FGM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,13,07:00,33,24,,Two Pointer (1/2 -  5 pt)
2007_001_197,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,197,OLY,PTFV,CM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,13,07:00,0,0,,Foul (1)
2007_001_198,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,198,BAS,PAJK,RV,"VIDAL, SERGI",BASKONIA,9,13,07:00,0,0,,Foul Drawn (1)
2007_001_199,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,199,BAS,PAJK,FTM,"VIDAL, SERGI",BASKONIA,9,13,07:00,33,25,,Free Throw In (1/1 -  1 pt)
2007_001_200,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,200,BAS,PAJK,FTA,"VIDAL, SERGI",BASKONIA,9,13,07:00,0,0,,Missed Free Throw (1/2 -  1 pt)
2007_001_201,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,201,OLY,PTFV,D,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,13,07:00,0,0,,Def Rebound (2)
2007_001_202,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,202,OLY,PTFV,3FGM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,13,07:00,36,25,,Three Pointer (2/3 -  8 pt)
2007_001_203,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,203,OLY,PCBV,AS,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,13,07:00,0,0,,Assist (2)
2007_001_204,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,204,BAS,PJTT,2FGM,"MCDONALD, WILL",BASKONIA,45,13,07:00,36,27,,Two Pointer (1/1 -  2 pt)
2007_001_205,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,205,BAS,PCBY,AS,"SPLITTER, TIAGO",BASKONIA,21,13,07:00,0,0,,Assist (3)
2007_001_207,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,207,OLY,P000126,2FGM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,14,06:00,38,27,,Two Pointer (2/7 -  9 pt)
2007_001_208,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,208,BAS,PJTT,TO,"MCDONALD, WILL",BASKONIA,45,14,06:00,0,0,,Turnover (1)
2007_001_210,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,210,BAS,PAJK,ST,"VIDAL, SERGI",BASKONIA,9,14,06:00,0,0,,Steal (1)
2007_001_211,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,211,BAS,PAJK,RV,"VIDAL, SERGI",BASKONIA,9,14,06:00,0,0,,Foul Drawn (2)
2007_001_212,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,212,OLY,PCBV,ST,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,14,06:00,0,0,,Steal (4)
2007_001_213,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,213,OLY,PTFV,TO,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,14,06:00,0,0,,Turnover (2)
2007_001_214,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,214,OLY,PTFV,CM,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,14,06:00,0,0,,Foul (2)
2007_001_215,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,215,OLY,PTFV,OUT,"WOODS, QYNTEL",OLYMPIACOS PIRAEUS B.C.,6,14,06:00,0,0,,Out
2007_001_216,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,216,OLY,PALG,IN,"VASILIADIS, KOSTAS",OLYMPIACOS PIRAEUS B.C.,14,14,06:00,0,0,,In
2007_001_217,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,217,BAS,PAJK,CM,"VIDAL, SERGI",BASKONIA,9,14,06:00,0,0,,Foul (1)
2007_001_218,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,218,OLY,P000126,RV,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,14,06:00,0,0,,Foul Drawn (2)
2007_001_219,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,219,BAS,PANB,IN,"RAKOCEVIC, IGOR",BASKONIA,8,14,06:00,0,0,,In
2007_001_220,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,220,BAS,PJWO,OUT,"MICKEAL, PETE",BASKONIA,33,14,06:00,0,0,,Out
2007_001_221,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,221,OLY,P000126,FTM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,14,06:00,39,27,,Free Throw In (3/3 -  10 pt)
2007_001_222,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,222,OLY,P000126,FTM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,14,06:00,40,27,,Free Throw In (4/4 -  11 pt)
2007_001_223,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,223,BAS,PCBX,IN,"PRIGIONI, PABLO",BASKONIA,5,14,06:00,0,0,,In
2007_001_224,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,224,BAS,PAJK,OUT,"VIDAL, SERGI",BASKONIA,9,14,06:00,0,0,,Out
2007_001_225,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,225,BAS,PJTT,2FGAB,"MCDONALD, WILL",BASKONIA,45,14,06:00,0,0,,Missed Two Pointer (1/2 -  2 pt)
2007_001_226,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,226,BAS,PJTT,AG,"MCDONALD, WILL",BASKONIA,45,14,06:00,0,0,,Shot Rejected (1)
2007_001_227,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,227,BAS,PJTT,CM,"MCDONALD, WILL",BASKONIA,45,14,06:00,0,0,,Foul (2)
2007_001_228,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,228,OLY,P000126,FV,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,14,06:00,0,0,,Block (1)
2007_001_229,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,229,OLY,PAQU,D,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,14,06:00,0,0,,Def Rebound (6)
2007_001_230,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,230,OLY,PAQU,RV,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,14,06:00,0,0,,Foul Drawn (3)
2007_001_231,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,231,OLY,PALG,OUT,"VASILIADIS, KOSTAS",OLYMPIACOS PIRAEUS B.C.,14,14,06:00,0,0,,Out
2007_001_232,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,232,OLY,PJDR,IN,"TEODOSIC, MILOS",OLYMPIACOS PIRAEUS B.C.,18,14,06:00,0,0,,In
2007_001_233,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,233,BAS,PJZJ,IN,"TELETOVIC, MIRZA",BASKONIA,12,14,06:00,0,0,,In
2007_001_234,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,234,BAS,PJTT,OUT,"MCDONALD, WILL",BASKONIA,45,14,06:00,0,0,,Out
2007_001_236,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,236,OLY,PCRR,2FGM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,15,05:00,42,27,,Two Pointer (3/5 -  10 pt)
2007_001_237,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,237,OLY,P000126,AS,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,15,05:00,0,0,,Assist (1)
2007_001_238,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,238,BAS,PCBX,3FGA,"PRIGIONI, PABLO",BASKONIA,5,15,05:00,0,0,,Missed Three Pointer (1/3 -  3 pt)
2007_001_239,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,239,BAS,,O,,BASKONIA,,15,05:00,0,0,,Off Rebound (1)
2007_001_240,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,240,BAS,PJZJ,3FGA,"TELETOVIC, MIRZA",BASKONIA,12,15,05:00,0,0,,Missed Three Pointer (1/3 -  5 pt)
2007_001_241,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,241,OLY,PCRR,D,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,15,05:00,0,0,,Def Rebound (1)
2007_001_242,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,242,OLY,P000126,2FGM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,15,05:00,44,27,,Two Pointer (3/8 -  13 pt)
2007_001_243,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,243,BAS,PAFP,2FGA,"PLANINIC, ZORAN",BASKONIA,10,15,05:00,0,0,,Missed Two Pointer (3/5 -  6 pt)
2007_001_244,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,244,BAS,,O,,BASKONIA,,15,05:00,0,0,,Off Rebound (2)
2007_001_246,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,246,OLY,PTFW,IN,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,16,04:00,0,0,,In
2007_001_247,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,247,OLY,P000126,OUT,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,16,04:00,0,0,,Out
2007_001_248,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,248,BAS,PANB,2FGA,"RAKOCEVIC, IGOR",BASKONIA,8,16,04:00,0,0,,Missed Two Pointer (0/6 -  3 pt)
2007_001_249,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,249,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,16,04:00,0,0,,Off Rebound (6)
2007_001_250,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,250,BAS,PJZJ,2FGA,"TELETOVIC, MIRZA",BASKONIA,12,16,04:00,0,0,,Missed Two Pointer (1/7 -  5 pt)
2007_001_251,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,251,BAS,PJZJ,O,"TELETOVIC, MIRZA",BASKONIA,12,16,04:00,0,0,,Off Rebound (7)
2007_001_252,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,252,BAS,PJZJ,2FGM,"TELETOVIC, MIRZA",BASKONIA,12,16,04:00,44,29,,Two Pointer (2/8 -  7 pt)
2007_001_253,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,253,OLY,PCRR,RV,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,16,04:00,0,0,,Foul Drawn (4)
2007_001_254,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,254,BAS,PJZJ,CM,"TELETOVIC, MIRZA",BASKONIA,12,16,04:00,0,0,,Foul (1)
2007_001_255,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,255,OLY,PCRR,FTM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,16,04:00,45,29,,Free Throw In (5/5 -  11 pt)
2007_001_256,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,256,OLY,PCRR,FTM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,16,04:00,46,29,,Free Throw In (6/6 -  12 pt)
2007_001_257,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,257,BAS,PCBY,2FGM,"SPLITTER, TIAGO",BASKONIA,21,16,04:00,46,31,,Two Pointer (4/5 -  9 pt)
2007_001_258,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,258,BAS,PCBX,AS,"PRIGIONI, PABLO",BASKONIA,5,16,04:00,0,0,,Assist (2)
2007_001_260,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,260,OLY,PCBV,2FGA,"MACIJAUSKAS, ARVYDAS",OLYMPIACOS PIRAEUS B.C.,7,17,03:00,0,0,,Missed Two Pointer (3/6 -  7 pt)
2007_001_261,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,261,BAS,PANB,D,"RAKOCEVIC, IGOR",BASKONIA,8,17,03:00,0,0,,Def Rebound (1)
2007_001_262,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,262,BAS,PAFP,3FGA,"PLANINIC, ZORAN",BASKONIA,10,17,03:00,0,0,,Missed Three Pointer (0/2 -  6 pt)
2007_001_263,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,263,BAS,PCBY,O,"SPLITTER, TIAGO",BASKONIA,21,17,03:00,0,0,,Off Rebound (4)
2007_001_265,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,265,BAS,PCBY,2FGA,"SPLITTER, TIAGO",BASKONIA,21,17,03:00,0,0,,Missed Two Pointer (4/6 -  9 pt)
2007_001_266,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,266,OLY,PTFW,D,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,17,03:00,0,0,,Def Rebound (1)
2007_001_267,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,267,OLY,PCRR,TO,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,17,03:00,0,0,,Turnover (1)
2007_001_268,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,268,OLY,PTFW,OUT,"TSAKALIDIS, JAKE",OLYMPIACOS PIRAEUS B.C.,10,17,03:00,0,0,,Out
2007_001_269,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,269,OLY,P000126,IN,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,17,03:00,0,0,,In
2007_001_270,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,270,BAS,PANB,3FGM,"RAKOCEVIC, IGOR",BASKONIA,8,17,03:00,46,34,,Three Pointer (2/2 -  6 pt)
2007_001_271,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,271,BAS,PCBX,AS,"PRIGIONI, PABLO",BASKONIA,5,17,03:00,0,0,,Assist (3)
2007_001_273,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,273,OLY,P000126,2FGM,"JACKSON, MARC",OLYMPIACOS PIRAEUS B.C.,25,18,02:00,48,34,,Two Pointer (4/9 -  15 pt)
2007_001_274,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,274,BAS,PCBX,3FGM,"PRIGIONI, PABLO",BASKONIA,5,18,02:00,48,37,,Three Pointer (2/4 -  6 pt)
2007_001_275,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,275,BAS,PAFP,AS,"PLANINIC, ZORAN",BASKONIA,10,18,02:00,0,0,,Assist (1)
2007_001_276,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,276,OLY,PCRR,3FGM,"GREER, LYNN TERENCE",OLYMPIACOS PIRAEUS B.C.,11,18,02:00,51,37,,Three Pointer (1/2 -  15 pt)
2007_001_277,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,277,BAS,PAFP,2FGAB,"PLANINIC, ZORAN",BASKONIA,10,18,02:00,0,0,,Missed Two Pointer (3/6 -  6 pt)
2007_001_278,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,278,BAS,PAFP,AG,"PLANINIC, ZORAN",BASKONIA,10,18,02:00,0,0,,Shot Rejected (1)
2007_001_279,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,279,BAS,PCBY,O,"SPLITTER, TIAGO",BASKONIA,21,18,02:00,0,0,,Off Rebound (5)
2007_001_280,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,280,BAS,PCBY,RV,"SPLITTER, TIAGO",BASKONIA,21,18,02:00,0,0,,Foul Drawn (2)
2007_001_281,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,281,OLY,PAQU,FV,"BOUROUSIS, IOANNIS",OLYMPIACOS PIRAEUS B.C.,9,18,02:00,0,0,,Block (2)
2007_001_282,2007_001,OLY-BAS,1,REGULAR SEASON,E2007,q2,0,282,OLY,PJDR,CM,"TEODOSIC, MILOS",OLYMPIACOS PIRAEUS B.C.,18,18,02:00,0,0,,Foul (1)
