season_team_id,season_code,team_id,games_played,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game
2007_ARI,E2007,ARI,20.0,805.0,1502.0,381.0,773.0,142.0,395.0,314.0,436.0,198.0,404.0,602.0,212.0,183.0,267.0,52.0,61.0,421.0,440.0,1475.0,40.2,75.1,19.0,38.6,0.493,7.1,19.8,0.359,15.7,21.8,0.72,9.9,20.2,30.1,10.6,9.2,13.4,2.6,3.0,21.0,22.0,73.8
2007_BAM,E2007,BAM,14.0,559.1,879.0,210.0,421.0,100.0,292.0,159.0,246.0,82.0,304.0,386.0,161.0,80.0,220.0,25.0,36.0,310.0,271.0,746.0,39.9,62.8,15.0,30.1,0.499,7.1,20.9,0.342,11.4,17.6,0.646,5.9,21.7,27.6,11.5,5.7,15.7,1.8,2.6,22.1,19.4,53.3
2007_BAR,E2007,BAR,23.0,919.8,1708.0,483.0,895.0,150.0,514.0,292.0,396.0,244.0,535.0,779.0,328.0,216.0,293.0,87.0,66.0,452.0,449.0,1876.0,40.0,74.3,21.0,38.9,0.54,6.5,22.3,0.292,12.7,17.2,0.737,10.6,23.3,33.9,14.3,9.4,12.7,3.8,2.9,19.7,19.5,81.6
2007_BAS,E2007,BAS,25.0,1005.0,2066.0,528.0,937.0,204.0,534.0,398.0,549.0,218.0,590.0,808.0,333.0,199.0,316.0,65.0,67.0,505.0,536.0,2229.0,40.2,82.6,21.1,37.5,0.564,8.2,21.4,0.382,15.9,22.0,0.725,8.7,23.6,32.3,13.3,8.0,12.6,2.6,2.7,20.2,21.4,89.2
2007_CIB,E2007,CIB,14.0,560.0,1080.0,281.0,524.0,106.0,295.0,200.0,260.0,106.0,273.0,379.0,140.0,130.0,202.0,20.0,49.0,326.0,276.0,956.0,40.0,77.1,20.1,37.4,0.536,7.6,21.1,0.359,14.3,18.6,0.769,7.6,19.5,27.1,10.0,9.3,14.4,1.4,3.5,23.3,19.7,68.3
2007_CSK,E2007,CSK,25.0,999.8,1983.0,483.0,909.0,213.0,527.0,378.0,502.0,203.0,592.0,795.0,346.0,192.0,250.0,62.0,62.0,446.0,534.0,2290.0,40.0,79.3,19.3,36.4,0.531,8.5,21.1,0.404,15.1,20.1,0.753,8.1,23.7,31.8,13.8,7.7,10.0,2.5,2.5,17.8,21.4,91.6
2007_IST,E2007,IST,20.0,809.9,1532.0,415.0,789.0,142.0,388.0,276.0,389.0,179.0,470.0,649.0,254.0,144.0,257.0,45.0,37.0,398.0,411.0,1610.0,40.5,76.6,20.8,39.4,0.526,7.1,19.4,0.366,13.8,19.4,0.71,9.0,23.5,32.4,12.7,7.2,12.8,2.2,1.8,19.9,20.6,80.5
2007_LEM,E2007,LEM,14.0,565.0,1035.0,323.0,609.0,78.0,231.0,155.0,235.0,121.0,285.0,406.0,232.0,117.0,189.0,39.0,36.0,279.0,266.0,1072.0,40.4,73.9,23.1,43.5,0.53,5.6,16.5,0.338,11.1,16.8,0.66,8.6,20.4,29.0,16.6,8.4,13.5,2.8,2.6,19.9,19.0,76.6
2007_LIE,E2007,LIE,20.0,805.0,1633.0,404.0,750.0,162.0,396.0,339.0,437.0,210.0,466.0,676.0,266.0,220.0,300.0,36.0,54.0,452.0,413.0,1760.0,40.2,81.6,20.2,37.5,0.539,8.1,19.8,0.409,17.0,21.8,0.776,10.5,23.3,33.8,13.3,11.0,15.0,1.8,2.7,22.6,20.6,88.0
2007_LJU,E2007,LJU,14.0,560.0,1030.0,311.0,586.0,83.0,281.0,159.0,224.0,137.0,284.0,421.0,170.0,110.0,223.0,44.0,23.0,345.0,251.0,897.0,40.0,73.6,22.2,41.9,0.531,5.9,20.1,0.295,11.4,16.0,0.71,9.8,20.3,30.1,12.1,7.9,15.9,3.1,1.6,24.6,17.9,64.1
2007_MAD,E2007,MAD,20.0,810.2,1626.0,369.0,728.0,180.0,458.0,348.0,485.0,222.0,418.0,640.0,284.0,194.0,259.0,41.0,37.0,408.0,469.0,1776.0,40.5,81.3,18.4,36.4,0.507,9.0,22.9,0.393,17.4,24.2,0.718,11.1,20.9,32.0,14.2,9.7,13.0,2.0,1.8,20.4,23.4,88.8
2007_MAL,E2007,MAL,20.0,799.8,1536.0,369.0,702.0,153.0,399.0,339.0,445.0,179.0,475.0,654.0,257.0,161.0,287.0,66.0,48.0,371.0,465.0,1748.0,40.0,76.8,18.4,35.1,0.526,7.6,20.0,0.383,17.0,22.2,0.762,9.0,23.8,32.7,12.8,8.0,14.4,3.3,2.4,18.6,23.2,87.4
2007_MIL,E2007,MIL,14.0,560.0,1015.0,274.0,536.0,91.0,289.0,194.0,274.0,139.0,297.0,436.0,157.0,142.0,175.0,26.0,32.0,276.0,298.0,1051.0,40.0,72.5,19.6,38.3,0.511,6.5,20.6,0.315,13.9,19.6,0.708,9.9,21.2,31.1,11.2,10.1,12.5,1.9,2.3,19.7,21.3,75.1
2007_OLY,E2007,OLY,23.0,925.0,1833.0,476.0,889.0,164.0,448.0,389.0,471.0,198.0,540.0,738.0,295.0,174.0,302.0,65.0,51.0,477.0,478.0,1974.0,40.2,79.7,20.7,38.7,0.535,7.1,19.5,0.366,16.9,20.5,0.826,8.6,23.5,32.1,12.8,7.6,13.1,2.8,2.2,20.7,20.8,85.8
2007_PAN,E2007,PAN,20.0,798.2,1589.0,405.0,712.0,140.0,368.0,359.0,471.0,112.0,438.0,550.0,270.0,160.0,289.0,34.0,48.0,413.0,468.0,1674.0,39.9,79.4,20.2,35.6,0.569,7.0,18.4,0.38,18.0,23.6,0.762,5.6,21.9,27.5,13.5,8.0,14.4,1.7,2.4,20.6,23.4,83.7
2007_PAR,E2007,PAR,23.0,941.0,1750.0,472.0,889.0,153.0,465.0,347.0,463.0,254.0,574.0,828.0,283.0,140.0,357.0,56.0,68.0,581.0,491.0,1697.0,40.9,76.1,20.5,38.7,0.531,6.7,20.2,0.329,15.1,20.1,0.749,11.0,25.0,36.0,12.3,6.1,15.5,2.4,3.0,25.3,21.3,73.8
2007_ROA,E2007,ROA,14.0,560.0,1104.0,280.0,573.0,111.0,328.0,211.0,287.0,179.0,254.0,433.0,187.0,141.0,212.0,42.0,40.0,260.0,298.0,1107.0,40.0,78.9,20.0,40.9,0.489,7.9,23.4,0.338,15.1,20.5,0.735,12.8,18.1,30.9,13.4,10.1,15.1,3.0,2.9,18.6,21.3,79.1
2007_ROM,E2007,ROM,20.0,805.2,1454.0,388.0,789.0,144.0,431.0,246.0,346.0,182.0,412.0,594.0,217.0,221.0,245.0,53.0,57.0,494.0,388.0,1343.0,40.3,72.7,19.4,39.4,0.492,7.2,21.6,0.334,12.3,17.3,0.711,9.1,20.6,29.7,10.8,11.0,12.2,2.6,2.8,24.7,19.4,67.2
2007_SIE,E2007,SIE,24.0,970.0,1904.0,424.0,808.0,244.0,646.0,324.0,433.0,193.0,502.0,695.0,320.0,342.0,281.0,72.0,52.0,497.0,485.0,2093.0,40.4,79.3,17.7,33.7,0.525,10.2,26.9,0.378,13.5,18.0,0.748,8.0,20.9,29.0,13.3,14.2,11.7,3.0,2.2,20.7,20.2,87.2
2007_SOP,E2007,SOP,14.0,560.0,973.0,259.0,564.0,93.0,265.0,176.0,245.0,137.0,315.0,452.0,157.0,98.0,197.0,35.0,50.0,278.0,268.0,912.0,40.0,69.5,18.5,40.3,0.459,6.6,18.9,0.351,12.6,17.5,0.718,9.8,22.5,32.3,11.2,7.0,14.1,2.5,3.6,19.9,19.1,65.1
2007_TEL,E2007,TEL,25.0,1011.7,2090.0,585.0,1039.0,193.0,483.0,341.0,473.0,212.0,623.0,835.0,442.0,241.0,334.0,74.0,63.0,564.0,507.0,2352.0,40.5,83.6,23.4,41.6,0.563,7.7,19.3,0.4,13.6,18.9,0.721,8.5,24.9,33.4,17.7,9.6,13.4,3.0,2.5,22.6,20.3,94.1
2007_ULK,E2007,ULK,22.0,884.0,1711.0,427.0,812.0,187.0,510.0,296.0,443.0,203.0,492.0,695.0,263.0,210.0,320.0,75.0,55.0,446.0,459.0,1737.0,40.2,77.8,19.4,36.9,0.526,8.5,23.2,0.367,13.5,20.1,0.668,9.2,22.4,31.6,12.0,9.5,14.5,3.4,2.5,20.3,20.9,79.0
2007_VIR,E2007,VIR,14.0,560.0,1008.0,261.0,583.0,94.0,262.0,204.0,279.0,147.0,272.0,419.0,121.0,142.0,211.0,42.0,49.0,278.0,283.0,912.0,40.0,72.0,18.6,41.6,0.448,6.7,18.7,0.359,14.6,19.9,0.731,10.5,19.4,29.9,8.6,10.1,15.1,3.0,3.5,19.9,20.2,65.1
2007_ZAL,E2007,ZAL,20.0,809.0,1567.0,374.0,707.0,164.0,480.0,327.0,444.0,221.0,453.0,674.0,267.0,161.0,290.0,54.0,67.0,407.0,431.0,1624.0,40.4,78.4,18.7,35.4,0.529,8.2,24.0,0.342,16.4,22.2,0.736,11.0,22.6,33.7,13.4,8.0,14.5,2.7,3.4,20.4,21.6,81.2
2008_AVE,E2008,AVE,10.0,405.2,754.0,186.0,383.0,79.0,237.0,145.0,194.0,109.0,218.0,327.0,110.0,74.0,138.0,17.0,24.0,231.0,194.0,679.0,40.5,75.4,18.6,38.3,0.486,7.9,23.7,0.333,14.5,19.4,0.747,10.9,21.8,32.7,11.0,7.4,13.8,1.7,2.4,23.1,19.4,67.9
2008_BAR,E2008,BAR,23.0,920.0,1878.0,475.0,851.0,201.0,525.0,325.0,399.0,224.0,558.0,782.0,349.0,179.0,275.0,98.0,48.0,439.0,452.0,2202.0,40.0,81.7,20.7,37.0,0.558,8.7,22.8,0.383,14.1,17.3,0.815,9.7,24.3,34.0,15.2,7.8,12.0,4.3,2.1,19.1,19.7,95.7
2008_BAS,E2008,BAS,21.0,845.0,1812.0,448.0,791.0,178.0,440.0,382.0,498.0,188.0,503.0,691.0,301.0,146.0,274.0,69.0,47.0,400.0,461.0,2038.0,40.2,86.3,21.3,37.7,0.566,8.5,21.0,0.405,18.2,23.7,0.767,9.0,24.0,32.9,14.3,7.0,13.0,3.3,2.2,19.0,22.0,97.0
2008_BER,E2008,BER,16.0,640.0,1118.0,307.0,590.0,100.0,278.0,204.0,283.0,124.0,337.0,461.0,188.0,119.0,217.0,26.0,52.0,317.0,315.0,1101.0,40.0,69.9,19.2,36.9,0.52,6.2,17.4,0.36,12.8,17.7,0.721,7.8,21.1,28.8,11.8,7.4,13.6,1.6,3.2,19.8,19.7,68.8
2008_CIB,E2008,CIB,16.0,645.0,1183.0,304.0,597.0,107.0,297.0,254.0,317.0,138.0,335.0,473.0,157.0,131.0,243.0,27.0,32.0,356.0,333.0,1127.0,40.3,73.9,19.0,37.3,0.509,6.7,18.6,0.36,15.9,19.8,0.801,8.6,20.9,29.6,9.8,8.2,15.2,1.7,2.0,22.2,20.8,70.4
2008_CSK,E2008,CSK,21.0,838.8,1581.0,384.0,718.0,166.0,412.0,315.0,420.0,192.0,466.0,658.0,287.0,136.0,223.0,70.0,38.0,401.0,471.0,1856.0,39.9,75.3,18.3,34.2,0.535,7.9,19.6,0.403,15.0,20.0,0.75,9.1,22.2,31.3,13.7,6.5,10.6,3.3,1.8,19.1,22.4,88.4
2008_IST,E2008,IST,10.0,400.0,713.0,174.0,313.0,71.0,219.0,152.0,202.0,76.0,185.0,261.0,107.0,94.0,140.0,27.0,27.0,173.0,219.0,744.0,40.0,71.3,17.4,31.3,0.556,7.1,21.9,0.324,15.2,20.2,0.752,7.6,18.5,26.1,10.7,9.4,14.0,2.7,2.7,17.3,21.9,74.4
2008_JOV,E2008,JOV,10.0,400.0,800.0,180.0,366.0,96.0,280.0,152.0,190.0,120.0,199.0,319.0,134.0,94.0,126.0,36.0,31.0,224.0,205.0,799.0,40.0,80.0,18.0,36.6,0.492,9.6,28.0,0.343,15.2,19.0,0.8,12.0,19.9,31.9,13.4,9.4,12.6,3.6,3.1,22.4,20.5,79.9
2008_LEM,E2008,LEM,10.0,410.0,747.0,197.0,415.0,73.0,212.0,134.0,172.0,112.0,192.0,304.0,126.0,83.0,142.0,21.0,22.0,221.0,190.0,691.0,41.0,74.7,19.7,41.5,0.475,7.3,21.2,0.344,13.4,17.2,0.779,11.2,19.2,30.4,12.6,8.3,14.2,2.1,2.2,22.1,19.0,69.1
2008_LJU,E2008,LJU,10.0,415.0,725.0,183.0,381.0,69.0,224.0,152.0,221.0,121.0,207.0,328.0,98.0,69.0,163.0,25.0,36.0,227.0,222.0,619.0,41.5,72.5,18.3,38.1,0.48,6.9,22.4,0.308,15.2,22.1,0.688,12.1,20.7,32.8,9.8,6.9,16.3,2.5,3.6,22.7,22.2,61.9
2008_MAD,E2008,MAD,20.0,800.0,1543.0,396.0,773.0,131.0,397.0,358.0,460.0,243.0,414.0,657.0,258.0,165.0,256.0,30.0,55.0,431.0,464.0,1630.0,40.0,77.2,19.8,38.6,0.512,6.6,19.8,0.33,17.9,23.0,0.778,12.2,20.7,32.8,12.9,8.2,12.8,1.5,2.8,21.6,23.2,81.5
2008_MAL,E2008,MAL,16.0,650.0,1255.0,294.0,566.0,133.0,367.0,268.0,358.0,161.0,391.0,552.0,226.0,123.0,233.0,60.0,44.0,285.0,349.0,1407.0,40.6,78.4,18.4,35.4,0.519,8.3,22.9,0.362,16.8,22.4,0.749,10.1,24.4,34.5,14.1,7.7,14.6,3.8,2.8,17.8,21.8,87.9
2008_MIL,E2008,MIL,16.0,640.0,1189.0,270.0,543.0,142.0,385.0,223.0,284.0,161.0,291.0,452.0,164.0,120.0,218.0,15.0,44.0,390.0,320.0,1031.0,40.0,74.3,16.9,33.9,0.497,8.9,24.1,0.369,13.9,17.8,0.785,10.1,18.2,28.2,10.2,7.5,13.6,0.9,2.8,24.4,20.0,64.4
2008_NAN,E2008,NAN,10.0,400.0,706.0,201.0,428.0,58.0,200.0,130.0,202.0,118.0,238.0,356.0,97.0,78.0,160.0,23.0,35.0,201.0,210.0,633.0,40.0,70.6,20.1,42.8,0.47,5.8,20.0,0.29,13.0,20.2,0.644,11.8,23.8,35.6,9.7,7.8,16.0,2.3,3.5,20.1,21.0,63.3
2008_NIO,E2008,NIO,10.0,400.0,668.0,187.0,372.0,46.0,148.0,156.0,222.0,76.0,172.0,248.0,107.0,77.0,140.0,17.0,33.0,235.0,214.0,570.0,40.0,66.8,18.7,37.2,0.503,4.6,14.8,0.311,15.6,22.2,0.703,7.6,17.2,24.8,10.7,7.7,14.0,1.7,3.3,23.5,21.4,57.0
2008_OLY,E2008,OLY,22.0,885.0,1780.0,521.0,893.0,132.0,355.0,342.0,503.0,190.0,523.0,713.0,351.0,168.0,309.0,59.0,44.0,457.0,480.0,1985.0,40.2,80.9,23.7,40.6,0.583,6.0,16.1,0.372,15.5,22.9,0.68,8.6,23.8,32.4,16.0,7.6,14.0,2.7,2.0,20.8,21.8,90.2
2008_PAN,E2008,PAN,22.0,885.0,1755.0,427.0,745.0,181.0,480.0,358.0,456.0,199.0,499.0,698.0,304.0,190.0,314.0,68.0,45.0,474.0,480.0,1947.0,40.2,79.8,19.4,33.9,0.573,8.2,21.8,0.377,16.3,20.7,0.785,9.0,22.7,31.7,13.8,8.6,14.3,3.1,2.0,21.5,21.8,88.5
2008_PAR,E2008,PAR,19.0,765.0,1279.0,301.0,625.0,139.0,410.0,260.0,382.0,236.0,424.0,660.0,210.0,104.0,293.0,70.0,42.0,505.0,411.0,1177.0,40.3,67.3,15.8,32.9,0.482,7.3,21.6,0.339,13.7,20.1,0.681,12.4,22.3,34.7,11.1,5.5,15.4,3.7,2.2,26.6,21.6,61.9
2008_ROM,E2008,ROM,16.0,655.0,1255.0,347.0,706.0,86.0,264.0,303.0,384.0,176.0,363.0,539.0,183.0,142.0,217.0,32.0,52.0,393.0,354.0,1225.0,40.9,78.4,21.7,44.1,0.492,5.4,16.5,0.326,18.9,24.0,0.789,11.0,22.7,33.7,11.4,8.9,13.6,2.0,3.2,24.6,22.1,76.6
2008_SIE,E2008,SIE,20.0,800.0,1613.0,379.0,721.0,180.0,492.0,315.0,389.0,194.0,419.0,613.0,244.0,236.0,260.0,46.0,54.0,402.0,418.0,1726.0,40.0,80.6,19.0,36.0,0.526,9.0,24.6,0.366,15.8,19.4,0.81,9.7,21.0,30.6,12.2,11.8,13.0,2.3,2.7,20.1,20.9,86.3
2008_SOP,E2008,SOP,16.0,648.0,1119.0,311.0,677.0,113.0,323.0,158.0,227.0,184.0,385.0,569.0,169.0,134.0,237.0,38.0,61.0,326.0,263.0,1023.0,40.5,69.9,19.4,42.3,0.459,7.1,20.2,0.35,9.9,14.2,0.696,11.5,24.1,35.6,10.6,8.4,14.8,2.4,3.8,20.4,16.4,63.9
2008_TEL,E2008,TEL,16.0,645.2,1274.0,388.0,727.0,75.0,215.0,273.0,358.0,162.0,393.0,555.0,225.0,140.0,212.0,41.0,57.0,331.0,330.0,1401.0,40.3,79.6,24.2,45.4,0.534,4.7,13.4,0.349,17.1,22.4,0.763,10.1,24.6,34.7,14.1,8.8,13.2,2.6,3.6,20.7,20.6,87.6
2008_ULK,E2008,ULK,16.0,655.0,1163.0,273.0,555.0,125.0,383.0,242.0,330.0,168.0,365.0,533.0,182.0,133.0,228.0,43.0,38.0,325.0,314.0,1149.0,40.9,72.7,17.1,34.7,0.492,7.8,23.9,0.326,15.1,20.6,0.733,10.5,22.8,33.3,11.4,8.3,14.2,2.7,2.4,20.3,19.6,71.8
2008_ZAL,E2008,ZAL,10.0,400.0,716.0,192.0,401.0,68.0,200.0,128.0,199.0,111.0,236.0,347.0,124.0,75.0,164.0,43.0,27.0,198.0,207.0,711.0,40.0,71.6,19.2,40.1,0.479,6.8,20.0,0.34,12.8,19.9,0.643,11.1,23.6,34.7,12.4,7.5,16.4,4.3,2.7,19.8,20.7,71.1
2009_ASV,E2009,ASV,10.0,405.0,680.0,185.0,339.0,61.0,180.0,127.0,169.0,71.0,217.0,288.0,127.0,73.0,161.0,20.0,20.0,243.0,189.0,638.0,40.5,68.0,18.5,33.9,0.546,6.1,18.0,0.339,12.7,16.9,0.751,7.1,21.7,28.8,12.7,7.3,16.1,2.0,2.0,24.3,18.9,63.8
2009_BAR,E2009,BAR,22.0,885.0,1747.0,442.0,770.0,164.0,464.0,371.0,458.0,185.0,532.0,717.0,346.0,164.0,245.0,90.0,47.0,421.0,489.0,2125.0,40.2,79.4,20.1,35.0,0.574,7.5,21.1,0.353,16.9,20.8,0.81,8.4,24.2,32.6,15.7,7.5,11.1,4.1,2.1,19.1,22.2,96.6
2009_BAS,E2009,BAS,20.0,805.0,1556.0,392.0,735.0,181.0,459.0,229.0,327.0,161.0,454.0,615.0,303.0,104.0,234.0,33.0,54.0,382.0,403.0,1625.0,40.2,77.8,19.6,36.8,0.533,9.0,23.0,0.394,11.4,16.4,0.7,8.0,22.7,30.8,15.2,5.2,11.7,1.6,2.7,19.1,20.2,81.2
2009_CIB,E2009,CIB,16.0,645.0,1123.0,277.0,549.0,119.0,374.0,212.0,292.0,149.0,323.0,472.0,162.0,123.0,209.0,41.0,47.0,347.0,308.0,1019.0,40.3,70.2,17.3,34.3,0.505,7.4,23.4,0.318,13.2,18.2,0.726,9.3,20.2,29.5,10.1,7.7,13.1,2.6,2.9,21.7,19.2,63.7
2009_CSK,E2009,CSK,22.0,890.0,1664.0,397.0,734.0,190.0,467.0,300.0,423.0,177.0,510.0,687.0,308.0,175.0,295.0,68.0,47.0,415.0,459.0,1867.0,40.5,75.6,18.0,33.4,0.541,8.6,21.2,0.407,13.6,19.2,0.709,8.0,23.2,31.2,14.0,8.0,13.4,3.1,2.1,18.9,20.9,84.9
2009_IST,E2009,IST,16.0,650.0,1253.0,326.0,592.0,117.0,365.0,250.0,327.0,164.0,370.0,534.0,246.0,119.0,216.0,41.0,43.0,346.0,350.0,1347.0,40.6,78.3,20.4,37.0,0.551,7.3,22.8,0.321,15.6,20.4,0.765,10.2,23.1,33.4,15.4,7.4,13.5,2.6,2.7,21.6,21.9,84.2
2009_KHI,E2009,KHI,16.0,654.6,1216.0,293.0,562.0,127.0,346.0,249.0,336.0,169.0,386.0,555.0,222.0,91.0,237.0,53.0,40.0,323.0,357.0,1319.0,40.9,76.0,18.3,35.1,0.521,7.9,21.6,0.367,15.6,21.0,0.741,10.6,24.1,34.7,13.9,5.7,14.8,3.3,2.5,20.2,22.3,82.4
2009_LIE,E2009,LIE,10.0,405.0,741.0,167.0,336.0,82.0,234.0,161.0,214.0,109.0,203.0,312.0,151.0,75.0,170.0,23.0,38.0,261.0,229.0,688.0,40.5,74.1,16.7,33.6,0.497,8.2,23.4,0.35,16.1,21.4,0.752,10.9,20.3,31.2,15.1,7.5,17.0,2.3,3.8,26.1,22.9,68.8
2009_LJU,E2009,LJU,10.0,405.0,677.0,157.0,317.0,71.0,240.0,150.0,209.0,96.0,219.0,315.0,103.0,65.0,168.0,13.0,28.0,242.0,213.0,560.0,40.5,67.7,15.7,31.7,0.495,7.1,24.0,0.296,15.0,20.9,0.718,9.6,21.9,31.5,10.3,6.5,16.8,1.3,2.8,24.2,21.3,56.0
2009_MAD,E2009,MAD,20.0,805.2,1540.0,398.0,745.0,143.0,375.0,315.0,409.0,169.0,452.0,621.0,295.0,151.0,250.0,43.0,51.0,405.0,440.0,1711.0,40.3,77.0,19.9,37.2,0.534,7.2,18.8,0.381,15.8,20.4,0.77,8.4,22.6,31.0,14.8,7.6,12.5,2.2,2.6,20.2,22.0,85.6
2009_MAL,E2009,MAL,16.0,645.0,1234.0,302.0,626.0,128.0,350.0,246.0,326.0,171.0,343.0,514.0,252.0,119.0,227.0,33.0,49.0,314.0,346.0,1282.0,40.3,77.1,18.9,39.1,0.482,8.0,21.9,0.366,15.4,20.4,0.755,10.7,21.4,32.1,15.8,7.4,14.2,2.1,3.1,19.6,21.6,80.1
2009_MAR,E2009,MAR,16.0,637.0,1163.0,303.0,587.0,119.0,307.0,200.0,288.0,145.0,319.0,464.0,209.0,124.0,218.0,48.0,32.0,313.0,320.0,1205.0,39.8,72.7,18.9,36.7,0.516,7.4,19.2,0.388,12.5,18.0,0.694,9.1,19.9,29.0,13.1,7.8,13.6,3.0,2.0,19.6,20.0,75.3
2009_MIL,E2009,MIL,10.0,410.0,724.0,181.0,358.0,68.0,204.0,158.0,210.0,96.0,212.0,308.0,116.0,76.0,139.0,10.0,29.0,232.0,203.0,672.0,41.0,72.4,18.1,35.8,0.506,6.8,20.4,0.333,15.8,21.0,0.752,9.6,21.2,30.8,11.6,7.6,13.9,1.0,2.9,23.2,20.3,67.2
2009_OLD,E2009,OLD,10.0,400.0,657.0,166.0,336.0,69.0,245.0,118.0,177.0,105.0,202.0,307.0,103.0,62.0,169.0,23.0,33.0,239.0,192.0,498.0,40.0,65.7,16.6,33.6,0.494,6.9,24.5,0.282,11.8,17.7,0.667,10.5,20.2,30.7,10.3,6.2,16.9,2.3,3.3,23.9,19.2,49.8
2009_OLY,E2009,OLY,22.0,895.0,1908.0,538.0,913.0,147.0,398.0,391.0,550.0,228.0,506.0,734.0,398.0,194.0,304.0,54.0,81.0,470.0,495.0,2143.0,40.7,86.7,24.5,41.5,0.589,6.7,18.1,0.369,17.8,25.0,0.711,10.4,23.0,33.4,18.1,8.8,13.8,2.5,3.7,21.4,22.5,97.4
2009_ORL,E2009,ORL,10.0,400.0,722.0,173.0,330.0,73.0,225.0,157.0,198.0,82.0,224.0,306.0,132.0,89.0,158.0,26.0,21.0,213.0,194.0,727.0,40.0,72.2,17.3,33.0,0.524,7.3,22.5,0.324,15.7,19.8,0.793,8.2,22.4,30.6,13.2,8.9,15.8,2.6,2.1,21.3,19.4,72.7
2009_PAN,E2009,PAN,16.0,655.0,1231.0,326.0,571.0,101.0,294.0,276.0,372.0,135.0,353.0,488.0,232.0,122.0,215.0,37.0,45.0,326.0,364.0,1354.0,40.9,76.9,20.4,35.7,0.571,6.3,18.4,0.344,17.2,23.2,0.742,8.4,22.1,30.5,14.5,7.6,13.4,2.3,2.8,20.4,22.8,84.6
2009_PAR,E2009,PAR,22.0,895.2,1622.0,376.0,745.0,153.0,445.0,411.0,589.0,275.0,546.0,821.0,310.0,158.0,369.0,70.0,66.0,576.0,527.0,1658.0,40.7,73.7,17.1,33.9,0.505,7.0,20.2,0.344,18.7,26.8,0.698,12.5,24.8,37.3,14.1,7.2,16.8,3.2,3.0,26.2,24.0,75.4
2009_ROM,E2009,ROM,10.0,405.0,713.0,201.0,404.0,56.0,169.0,143.0,189.0,87.0,227.0,314.0,96.0,79.0,147.0,21.0,27.0,227.0,210.0,670.0,40.5,71.3,20.1,40.4,0.498,5.6,16.9,0.331,14.3,18.9,0.757,8.7,22.7,31.4,9.6,7.9,14.7,2.1,2.7,22.7,21.0,67.0
2009_SIE,E2009,SIE,16.0,640.0,1311.0,287.0,558.0,149.0,363.0,290.0,372.0,133.0,343.0,476.0,228.0,155.0,181.0,30.0,42.0,361.0,365.0,1414.0,40.0,81.9,17.9,34.9,0.514,9.3,22.7,0.41,18.1,23.2,0.78,8.3,21.4,29.8,14.2,9.7,11.3,1.9,2.6,22.6,22.8,88.4
2009_SOP,E2009,SOP,20.0,800.0,1521.0,405.0,766.0,147.0,447.0,270.0,372.0,208.0,472.0,680.0,258.0,159.0,312.0,64.0,55.0,455.0,369.0,1466.0,40.0,76.0,20.2,38.3,0.529,7.4,22.4,0.329,13.5,18.6,0.726,10.4,23.6,34.0,12.9,8.0,15.6,3.2,2.8,22.8,18.4,73.3
2009_TEL,E2009,TEL,20.0,809.0,1553.0,379.0,755.0,143.0,399.0,366.0,488.0,185.0,519.0,704.0,315.0,157.0,277.0,83.0,41.0,476.0,453.0,1717.0,40.4,77.6,19.0,37.8,0.502,7.2,20.0,0.358,18.3,24.4,0.75,9.2,26.0,35.2,15.8,7.8,13.8,4.2,2.0,23.8,22.6,85.8
2009_ULK,E2009,ULK,10.0,405.2,690.0,186.0,354.0,58.0,202.0,144.0,207.0,89.0,224.0,313.0,111.0,51.0,152.0,26.0,25.0,196.0,220.0,663.0,40.5,69.0,18.6,35.4,0.525,5.8,20.2,0.287,14.4,20.7,0.696,8.9,22.4,31.3,11.1,5.1,15.2,2.6,2.5,19.6,22.0,66.3
2009_ZAL,E2009,ZAL,16.0,645.0,1127.0,277.0,561.0,112.0,321.0,237.0,318.0,162.0,356.0,518.0,194.0,86.0,251.0,54.0,45.0,304.0,326.0,1131.0,40.3,70.4,17.3,35.1,0.494,7.0,20.1,0.349,14.8,19.9,0.745,10.1,22.2,32.4,12.1,5.4,15.7,3.4,2.8,19.0,20.4,70.7
2010_BAM,E2010,BAM,10.0,407.1,714.0,183.0,356.0,73.0,219.0,129.0,177.0,76.0,252.0,328.0,133.0,62.0,137.0,28.0,40.0,218.0,207.0,710.0,40.7,71.4,18.3,35.6,0.514,7.3,21.9,0.333,12.9,17.7,0.729,7.6,25.2,32.8,13.3,6.2,13.7,2.8,4.0,21.8,20.7,71.0
