season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game
2012_P004168_LIE,E2012,P004168,BENDZIUS_ EIMANTAS,LIE,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_P004168_LIE,E2013,P004168,BENDZIUS_ EIMANTAS,LIE,2.0,0.0,17.8,2,1,2,0,3,0,0,1,2,3,0,0,0,0,0,1,2,2,8.92,1.0,0.5,1.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
2016_P006781_TEL,E2016,P006781,BEN HARUSH_ IDDO,TEL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_P007615_ULK,E2016,P007615,BENNETT_ ANTHONY,ULK,10.0,4.0,63.8,12,3,8,2,11,0,0,0,9,9,2,3,3,1,2,3,1,6,6.38,1.2,0.3,0.8,0.375,0.2,1.1,0.182,0.0,0.0,0.0,0.0,0.9,0.9,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.6
2014_P005687_KLA,E2014,P005687,BENSON_ KEITH,KLA,7.0,1.0,68.7,29,12,21,0,0,5,6,12,12,24,0,3,5,4,1,8,5,41,9.82,4.14,1.71,3.0,0.571,0.0,0.0,0.0,0.71,0.86,0.833,1.71,1.71,3.43,0.0,0.43,0.71,0.57,0.14,1.14,0.71,5.86
2008_P001159_NAN,E2008,P001159,BENSON_ ROD,NAN,6.0,0.0,48.7,10,2,8,0,0,6,6,6,9,15,2,2,4,0,3,9,5,12,8.12,1.67,0.33,1.33,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,2.5,0.33,0.33,0.67,0.0,0.5,1.5,0.83,2.0
2020_P009818_PAN,E2020,P009818,BENTIL_ BEN,PAN,31.0,5.0,490.0,187,51,96,16,44,37,50,28,54,82,27,14,34,7,5,53,43,182,15.81,6.03,1.65,3.1,0.531,0.52,1.42,0.364,1.19,1.61,0.74,0.9,1.74,2.65,0.87,0.45,1.1,0.23,0.16,1.71,1.39,5.87
2021_P009818_MIL,E2021,P009818,BENTIL_ BEN,MIL,23.0,5.0,360.4,129,28,57,20,49,13,21,14,42,56,5,16,19,2,2,43,26,104,15.67,5.61,1.22,2.48,0.491,0.87,2.13,0.408,0.57,0.91,0.619,0.61,1.83,2.43,0.22,0.7,0.83,0.09,0.09,1.87,1.13,4.52
2019_P009818_PAN,E2019,P009818,BENTIL_ BENJAMIN,PAN,23.0,5.0,207.8,71,12,30,7,22,26,31,21,25,46,10,3,4,1,3,31,20,75,9.04,3.09,0.52,1.3,0.4,0.3,0.96,0.318,1.13,1.35,0.839,0.91,1.09,2.0,0.43,0.13,0.17,0.04,0.13,1.35,0.87,3.26
2022_P009818_RED,E2022,P009818,BENTIL_ BENJAMIN,RED,27.0,23.0,567.4,221,55,116,24,68,39,52,30,77,107,30,19,39,6,5,62,54,213,21.02,8.19,2.04,4.3,0.474,0.89,2.52,0.353,1.44,1.93,0.75,1.11,2.85,3.96,1.11,0.7,1.44,0.22,0.19,2.3,2.0,7.89
2013_P003495_MUN,E2013,P003495,BENZING_ ROBIN,MUN,24.0,15.0,387.0,153,31,63,19,54,34,39,8,34,42,14,14,18,2,5,59,37,108,16.13,6.38,1.29,2.62,0.492,0.79,2.25,0.352,1.42,1.62,0.872,0.33,1.42,1.75,0.58,0.58,0.75,0.08,0.21,2.46,1.54,4.5
2014_P003495_MUN,E2014,P003495,BENZING_ ROBIN,MUN,8.0,8.0,179.9,63,14,30,8,21,11,14,7,14,21,7,6,4,3,1,21,20,62,22.49,7.88,1.75,3.75,0.467,1.0,2.62,0.381,1.38,1.75,0.786,0.88,1.75,2.62,0.88,0.75,0.5,0.38,0.12,2.62,2.5,7.75
2009_PLVI_TEL,E2009,PLVI,BER AVEN_ TOMER,TEL,1.0,0.0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_P010355_ASV,E2019,P010355,BERRY_ DAVION,ASV,3.0,1.0,49.5,12,0,1,4,10,0,0,0,2,2,4,0,3,0,0,10,2,0,16.5,4.0,0.0,0.33,0.0,1.33,3.33,0.4,0.0,0.0,0.0,0.0,0.67,0.67,1.33,0.0,1.0,0.0,0.0,3.33,0.67,0.0
2016_P000436_DAR,E2016,P000436,BERTANS_ DAIRIS,DAR,32.0,7.0,515.2,205,30,70,33,66,46,55,8,13,21,42,6,24,2,12,47,62,173,16.1,6.41,0.94,2.19,0.429,1.03,2.06,0.5,1.44,1.72,0.836,0.25,0.41,0.66,1.31,0.19,0.75,0.06,0.38,1.47,1.94,5.41
2017_P000436_MIL,E2017,P000436,BERTANS_ DAIRIS,MIL,28.0,4.0,515.9,199,20,46,45,110,24,28,9,19,28,40,11,13,2,7,57,40,148,18.43,7.11,0.71,1.64,0.435,1.61,3.93,0.409,0.86,1.0,0.857,0.32,0.68,1.0,1.43,0.39,0.46,0.07,0.25,2.04,1.43,5.29
2018_P000436_MIL,E2018,P000436,BERTANS_ DAIRIS,MIL,22.0,11.0,366.9,141,8,25,37,69,14,17,6,16,22,14,15,7,0,2,45,26,112,16.68,6.41,0.36,1.14,0.32,1.68,3.14,0.536,0.64,0.77,0.824,0.27,0.73,1.0,0.64,0.68,0.32,0.0,0.09,2.05,1.18,5.09
2019_P000436_KHI,E2019,P000436,BERTANS_ DAIRIS,KHI,21.0,7.0,354.0,96,8,17,24,56,8,10,0,12,12,24,7,11,0,2,39,22,66,16.86,4.57,0.38,0.81,0.471,1.14,2.67,0.429,0.38,0.48,0.8,0.0,0.57,0.57,1.14,0.33,0.52,0.0,0.1,1.86,1.05,3.14
2020_P000436_KHI,E2020,P000436,BERTANS_ DAIRIS,KHI,20.0,6.0,344.7,107,10,30,23,66,18,21,12,12,24,18,8,15,1,2,47,26,54,17.23,5.35,0.5,1.5,0.333,1.15,3.3,0.348,0.9,1.05,0.857,0.6,0.6,1.2,0.9,0.4,0.75,0.05,0.1,2.35,1.3,2.7
2011_P003458_LJU,E2011,P003458,BERTANS_ DAVIS,LJU,10.0,1.0,156.2,30,6,16,5,23,3,3,3,19,22,5,1,6,1,2,20,3,6,15.62,3.0,0.6,1.6,0.375,0.5,2.3,0.217,0.3,0.3,1.0,0.3,1.9,2.2,0.5,0.1,0.6,0.1,0.2,2.0,0.3,0.6
2012_P003458_PAR,E2012,P003458,BERTANS_ DAVIS,PAR,10.0,1.0,200.2,66,4,18,16,34,10,16,5,18,23,7,11,12,2,0,30,17,46,20.02,6.6,0.4,1.8,0.222,1.6,3.4,0.471,1.0,1.6,0.625,0.5,1.8,2.3,0.7,1.1,1.2,0.2,0.0,3.0,1.7,4.6
2013_P003458_PAR,E2013,P003458,BERTANS_ DAVIS,PAR,4.0,2.0,87.6,50,10,23,10,23,0,0,3,12,15,5,3,5,2,1,15,4,32,21.9,12.5,2.5,5.75,0.435,2.5,5.75,0.435,0.0,0.0,0.0,0.75,3.0,3.75,1.25,0.75,1.25,0.5,0.25,3.75,1.0,8.0
2014_P003458_BAS,E2014,P003458,BERTANS_ DAVIS,BAS,22.0,18.0,480.5,243,32,74,50,141,29,34,11,51,62,20,4,24,12,6,63,33,143,21.84,11.05,1.45,3.36,0.432,2.27,6.41,0.355,1.32,1.55,0.853,0.5,2.32,2.82,0.91,0.18,1.09,0.55,0.27,2.86,1.5,6.5
2015_P003458_BAS,E2015,P003458,BERTANS_ DAVIS,BAS,15.0,8.0,309.8,118,9,13,27,57,19,21,5,24,29,14,6,12,6,0,42,20,103,20.65,7.87,0.6,0.87,0.692,1.8,3.8,0.474,1.27,1.4,0.905,0.33,1.6,1.93,0.93,0.4,0.8,0.4,0.0,2.8,1.33,6.87
2007_PBFR_SIE,E2007,PBFR,BERTI_ SIMONE,SIE,2.0,0.0,1.4,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,1,4,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
2008_P001436_PAR,E2008,P001436,BESOVIC_ NEMANJA,PAR,1.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009_P001436_PAR,E2009,P001436,BESOVIC_ NEMANJA,PAR,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
2010_P001436_PAR,E2010,P001436,BESOVIC_ NEMANJA,PAR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011_P001436_PAR,E2011,P001436,BESOVIC_ NEMANJA,PAR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_PKVL_SOP,E2007,PKVL,BEST_ TRAVIS,SOP,3.0,3.0,75.3,28,12,16,1,10,1,1,0,7,7,6,3,8,0,1,12,6,16,25.11,9.33,4.0,5.33,0.75,0.33,3.33,0.1,0.33,0.33,1.0,0.0,2.33,2.33,2.0,1.0,2.67,0.0,0.33,4.0,2.0,5.33
2008_PKVL_AVE,E2008,PKVL,BEST_ TRAVIS,AVE,10.0,10.0,233.3,96,25,59,10,25,16,19,4,19,23,29,9,20,2,4,21,27,89,23.33,9.6,2.5,5.9,0.424,1.0,2.5,0.4,1.6,1.9,0.842,0.4,1.9,2.3,2.9,0.9,2.0,0.2,0.4,2.1,2.7,8.9
2009_P001927_OLY,E2009,P001927,BEVERLEY_ PATRICK,OLY,19.0,5.0,176.5,52,16,24,2,11,14,17,11,26,37,11,12,10,3,1,21,20,83,9.29,2.74,0.84,1.26,0.667,0.11,0.58,0.182,0.74,0.89,0.824,0.58,1.37,1.95,0.58,0.63,0.53,0.16,0.05,1.11,1.05,4.37
2013_P002289_PAR,E2013,P002289,BEZBRADICA_ NEMANJA,PAR,15.0,1.0,57.2,10,3,7,1,3,1,2,3,6,9,0,2,5,2,1,4,4,10,3.82,0.67,0.2,0.47,0.429,0.07,0.2,0.333,0.07,0.13,0.5,0.2,0.4,0.6,0.0,0.13,0.33,0.13,0.07,0.27,0.27,0.67
2012_P003137_SIE,E2012,P003137,BIANCHI_ CAMILLO,SIE,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018_P006961_ULK,E2018,P006961,BIBEROVIC_ TARIK,ULK,8.0,0.0,45.9,18,6,12,1,8,3,6,2,10,12,1,1,3,0,2,2,3,12,5.74,2.25,0.75,1.5,0.5,0.12,1.0,0.125,0.38,0.75,0.5,0.25,1.25,1.5,0.12,0.12,0.38,0.0,0.25,0.25,0.38,1.5
2019_P006961_ULK,E2019,P006961,BIBEROVIC_ TARIK,ULK,6.0,1.0,64.3,14,7,18,0,7,0,0,5,5,10,6,0,3,1,0,6,0,4,10.71,2.33,1.17,3.0,0.389,0.0,1.17,0.0,0.0,0.0,0.0,0.83,0.83,1.67,1.0,0.0,0.5,0.17,0.0,1.0,0.0,0.67
2020_P006961_ULK,E2020,P006961,BIBEROVIC_ TARIK,ULK,16.0,2.0,150.0,47,12,22,7,18,2,3,5,19,24,5,3,11,0,1,16,8,37,9.38,2.94,0.75,1.38,0.545,0.44,1.12,0.389,0.12,0.19,0.667,0.31,1.19,1.5,0.31,0.19,0.69,0.0,0.06,1.0,0.5,2.31
2021_P006961_ULK,E2021,P006961,BIBEROVIC_ TARIK,ULK,7.0,2.0,72.4,17,6,17,1,8,2,2,1,4,5,4,3,2,1,0,11,5,4,10.34,2.43,0.86,2.43,0.353,0.14,1.14,0.125,0.29,0.29,1.0,0.14,0.57,0.71,0.57,0.43,0.29,0.14,0.0,1.57,0.71,0.57
2022_P006961_ULK,E2022,P006961,BIBEROVIC_ TARIK,ULK,4.0,0.0,36.6,8,1,5,2,7,0,0,1,3,4,2,1,1,0,1,8,2,-2,9.16,2.0,0.25,1.25,0.2,0.5,1.75,0.286,0.0,0.0,0.0,0.25,0.75,1.0,0.5,0.25,0.25,0.0,0.25,2.0,0.5,-0.5
2012_P003622_CED,E2012,P003622,BILAN_ MIRO,CED,9.0,8.0,172.2,79,34,57,0,0,11,22,23,31,54,3,3,7,2,1,17,21,103,19.13,8.78,3.78,6.33,0.596,0.0,0.0,0.0,1.22,2.44,0.5,2.56,3.44,6.0,0.33,0.33,0.78,0.22,0.11,1.89,2.33,11.44
2014_P003622_CED,E2014,P003622,BILAN_ MIRO,CED,10.0,10.0,253.8,125,50,90,0,1,25,35,26,40,66,12,4,16,0,3,29,46,154,25.38,12.5,5.0,9.0,0.556,0.0,0.1,0.0,2.5,3.5,0.714,2.6,4.0,6.6,1.2,0.4,1.6,0.0,0.3,2.9,4.6,15.4
2015_P003622_CED,E2015,P003622,BILAN_ MIRO,CED,24.0,24.0,623.6,315,128,231,3,9,50,80,52,95,147,49,16,49,7,14,56,96,372,25.98,13.12,5.33,9.62,0.554,0.12,0.38,0.333,2.08,3.33,0.625,2.17,3.96,6.12,2.04,0.67,2.04,0.29,0.58,2.33,4.0,15.5
2019_P009903_MIL,E2019,P009903,BILIGHA_ PAUL,MIL,13.0,0.0,172.8,38,14,34,0,4,10,11,14,16,30,5,3,8,11,3,25,12,38,13.29,2.92,1.08,2.62,0.412,0.0,0.31,0.0,0.77,0.85,0.909,1.08,1.23,2.31,0.38,0.23,0.62,0.85,0.23,1.92,0.92,2.92
2020_P009903_MIL,E2020,P009903,BILIGHA_ PAUL,MIL,7.0,0.0,23.5,6,1,4,0,0,4,4,3,6,9,0,1,3,2,0,2,2,12,3.36,0.86,0.14,0.57,0.25,0.0,0.0,0.0,0.57,0.57,1.0,0.43,0.86,1.29,0.0,0.14,0.43,0.29,0.0,0.29,0.29,1.71
2021_P009903_MIL,E2021,P009903,BILIGHA_ PAUL,MIL,9.0,0.0,22.6,4,2,3,0,0,0,0,1,0,1,0,2,1,1,0,3,1,4,2.51,0.44,0.22,0.33,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.22,0.11,0.11,0.0,0.33,0.11,0.44
2022_P009903_MIL,E2022,P009903,BILIGHA_ PAUL,MIL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_P007182_OLY,E2016,P007182,BIRCH_ KHEM,OLY,37.0,21.0,670.0,269,103,165,0,0,63,98,83,126,209,12,18,38,36,15,74,79,399,18.11,7.27,2.78,4.46,0.624,0.0,0.0,0.0,1.7,2.65,0.643,2.24,3.41,5.65,0.32,0.49,1.03,0.97,0.41,2.0,2.14,10.78
2012_P003091_ULK,E2012,P003091,BIRSEN_ JAMES METECAN,ULK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_P003091_ULK,E2013,P003091,BIRSEN_ JAMES METECAN,ULK,8.0,1.0,44.2,5,2,5,0,2,1,2,2,7,9,0,3,0,1,2,8,2,4,5.53,0.62,0.25,0.62,0.4,0.0,0.25,0.0,0.12,0.25,0.5,0.25,0.88,1.12,0.0,0.38,0.0,0.12,0.25,1.0,0.25,0.5
2018_P003091_IST,E2018,P003091,BIRSEN_ METECAN,IST,9.0,1.0,35.6,13,5,7,1,3,0,0,1,3,4,3,0,1,1,1,3,1,13,3.95,1.44,0.56,0.78,0.714,0.11,0.33,0.333,0.0,0.0,0.0,0.11,0.33,0.44,0.33,0.0,0.11,0.11,0.11,0.33,0.11,1.44
2021_P003091_ULK,E2021,P003091,BIRSEN_ METECAN,ULK,14.0,0.0,110.7,12,2,7,2,9,2,6,7,10,17,4,2,1,0,1,15,7,9,7.91,0.86,0.14,0.5,0.286,0.14,0.64,0.222,0.14,0.43,0.333,0.5,0.71,1.21,0.29,0.14,0.07,0.0,0.07,1.07,0.5,0.64
2022_P003091_ULK,E2022,P003091,BIRSEN_ METECAN,ULK,23.0,3.0,202.2,56,10,25,10,31,6,9,14,22,36,9,3,5,1,2,34,13,38,8.79,2.43,0.43,1.09,0.4,0.43,1.35,0.323,0.26,0.39,0.667,0.61,0.96,1.57,0.39,0.13,0.22,0.04,0.09,1.48,0.57,1.65
2018_P005504_ZAL,E2018,P005504,BIRUTIS_ LAURYNAS,ZAL,17.0,0.0,117.1,46,17,29,0,0,12,17,7,8,15,2,2,11,5,4,20,14,32,6.89,2.71,1.0,1.71,0.586,0.0,0.0,0.0,0.71,1.0,0.706,0.41,0.47,0.88,0.12,0.12,0.65,0.29,0.24,1.18,0.82,1.88
2022_P005504_ZAL,E2022,P005504,BIRUTIS_ LAURYNAS,ZAL,29.0,1.0,369.0,136,53,87,0,0,30,42,36,50,86,14,5,18,11,8,39,38,179,12.72,4.69,1.83,3.0,0.609,0.0,0.0,0.0,1.03,1.45,0.714,1.24,1.72,2.97,0.48,0.17,0.62,0.38,0.28,1.34,1.31,6.17
2018_P006809_BUD,E2018,P006809,BITADZE_ GOGA,BUD,13.0,4.0,313.7,157,46,77,5,16,50,70,33,50,83,15,6,18,30,9,47,57,212,24.13,12.08,3.54,5.92,0.597,0.38,1.23,0.312,3.85,5.38,0.714,2.54,3.85,6.38,1.15,0.46,1.38,2.31,0.69,3.62,4.38,16.31
2017_P007929_IST,E2017,P007929,BITIM_ ONURALP,IST,4.0,0.0,35.3,10,1,3,2,2,2,2,1,3,4,2,0,5,0,0,1,2,10,8.82,2.5,0.25,0.75,0.333,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.75,1.0,0.5,0.0,1.25,0.0,0.0,0.25,0.5,2.5
2009_PCHX_LIE,E2009,PCHX,BJELICA_ MILKO,LIE,10.0,2.0,214.5,118,41,80,2,13,30,45,18,25,43,11,4,19,2,8,39,43,90,21.45,11.8,4.1,8.0,0.512,0.2,1.3,0.154,3.0,4.5,0.667,1.8,2.5,4.3,1.1,0.4,1.9,0.2,0.8,3.9,4.3,9.0
2010_PCHX_LIE,E2010,PCHX,BJELICA_ MILKO,LIE,16.0,10.0,417.6,196,60,92,12,42,40,55,33,43,76,20,11,35,6,4,56,56,193,26.1,12.25,3.75,5.75,0.652,0.75,2.62,0.286,2.5,3.44,0.727,2.06,2.69,4.75,1.25,0.69,2.19,0.38,0.25,3.5,3.5,12.06
2011_PCHX_BAS,E2011,PCHX,BJELICA_ MILKO,BAS,8.0,2.0,190.3,85,27,48,5,17,16,19,11,20,31,6,6,8,1,4,28,23,76,23.78,10.62,3.38,6.0,0.562,0.62,2.12,0.294,2.0,2.38,0.842,1.38,2.5,3.88,0.75,0.75,1.0,0.12,0.5,3.5,2.88,9.5
2012_PCHX_BAS,E2012,PCHX,BJELICA_ MILKO,BAS,27.0,19.0,469.4,145,38,91,14,37,27,36,26,46,72,33,13,16,5,7,54,48,154,17.38,5.37,1.41,3.37,0.418,0.52,1.37,0.378,1.0,1.33,0.75,0.96,1.7,2.67,1.22,0.48,0.59,0.19,0.26,2.0,1.78,5.7
2013_PCHX_IST,E2013,PCHX,BJELICA_ MILKO,IST,14.0,3.0,318.1,131,40,72,10,37,21,23,13,22,35,17,9,21,1,5,30,29,105,22.72,9.36,2.86,5.14,0.556,0.71,2.64,0.27,1.5,1.64,0.913,0.93,1.57,2.5,1.21,0.64,1.5,0.07,0.36,2.14,2.07,7.5
2013_PCHX_BAS,E2013,PCHX,BJELICA_ MILKO,BAS,8.0,3.0,171.3,102,32,47,6,17,20,21,14,21,35,10,2,10,3,2,21,18,110,21.41,12.75,4.0,5.88,0.681,0.75,2.12,0.353,2.5,2.62,0.952,1.75,2.62,4.38,1.25,0.25,1.25,0.38,0.25,2.62,2.25,13.75
2014_PCHX_IST,E2014,PCHX,BJELICA_ MILKO,IST,28.0,7.0,453.9,217,56,116,22,53,39,53,20,49,69,23,5,27,9,13,54,66,190,16.21,7.75,2.0,4.14,0.483,0.79,1.89,0.415,1.39,1.89,0.736,0.71,1.75,2.46,0.82,0.18,0.96,0.32,0.46,1.93,2.36,6.79
2015_PCHX_DAR,E2015,PCHX,BJELICA_ MILKO,DAR,24.0,6.0,459.2,181,46,97,17,48,38,56,25,57,82,20,9,27,2,5,38,56,180,19.13,7.54,1.92,4.04,0.474,0.71,2.0,0.354,1.58,2.33,0.679,1.04,2.38,3.42,0.83,0.38,1.12,0.08,0.21,1.58,2.33,7.5
2016_PCHX_RED,E2016,PCHX,BJELICA_ MILKO,RED,30.0,1.0,471.8,223,64,138,11,57,62,78,22,67,89,34,14,27,8,14,51,85,225,15.73,7.43,2.13,4.6,0.464,0.37,1.9,0.193,2.07,2.6,0.795,0.73,2.23,2.97,1.13,0.47,0.9,0.27,0.47,1.7,2.83,7.5
2017_PCHX_RED,E2017,PCHX,BJELICA_ MILKO,RED,29.0,29.0,752.1,267,67,146,27,91,52,75,34,72,106,40,13,21,6,11,76,96,254,25.93,9.21,2.31,5.03,0.459,0.93,3.14,0.297,1.79,2.59,0.693,1.17,2.48,3.66,1.38,0.45,0.72,0.21,0.38,2.62,3.31,8.76
2010_P001413_BAS,E2010,P001413,BJELICA_ NEMANJA,BAS,14.0,3.0,157.2,15,3,11,2,9,3,6,4,18,22,7,3,1,0,1,27,6,6,11.22,1.07,0.21,0.79,0.273,0.14,0.64,0.222,0.21,0.43,0.5,0.29,1.29,1.57,0.5,0.21,0.07,0.0,0.07,1.93,0.43,0.43
2011_P001413_BAS,E2011,P001413,BJELICA_ NEMANJA,BAS,10.0,5.0,140.1,48,9,13,9,19,3,4,3,18,21,10,13,7,3,0,19,8,62,14.01,4.8,0.9,1.3,0.692,0.9,1.9,0.474,0.3,0.4,0.75,0.3,1.8,2.1,1.0,1.3,0.7,0.3,0.0,1.9,0.8,6.2
2012_P001413_BAS,E2012,P001413,BJELICA_ NEMANJA,BAS,26.0,9.0,603.1,258,65,104,36,116,20,27,42,83,125,33,25,29,7,3,63,35,262,23.2,9.92,2.5,4.0,0.625,1.38,4.46,0.31,0.77,1.04,0.741,1.62,3.19,4.81,1.27,0.96,1.12,0.27,0.12,2.42,1.35,10.08
2013_P001413_ULK,E2013,P001413,BJELICA_ NEMANJA,ULK,24.0,18.0,602.6,250,53,101,37,89,33,39,30,117,147,53,25,34,10,9,63,53,326,25.11,10.42,2.21,4.21,0.525,1.54,3.71,0.416,1.38,1.62,0.846,1.25,4.88,6.12,2.21,1.04,1.42,0.42,0.38,2.62,2.21,13.58
2014_P001413_ULK,E2014,P001413,BJELICA_ NEMANJA,ULK,29.0,20.0,803.6,350,97,172,26,75,78,114,54,193,247,56,38,44,20,12,66,103,532,27.71,12.07,3.34,5.93,0.564,0.9,2.59,0.347,2.69,3.93,0.684,1.86,6.66,8.52,1.93,1.31,1.52,0.69,0.41,2.28,3.55,18.34
2022_P001413_ULK,E2022,P001413,BJELICA_ NEMANJA,ULK,4.0,0.0,34.2,11,5,9,0,4,1,3,3,5,8,5,2,4,0,0,3,3,12,8.54,2.75,1.25,2.25,0.556,0.0,1.0,0.0,0.25,0.75,0.333,0.75,1.25,2.0,1.25,0.5,1.0,0.0,0.0,0.75,0.75,3.0
2018_P008991_TEL,E2018,P008991,BLACK_ TARIK,TEL,26.0,24.0,560.4,286,116,166,0,1,54,79,56,85,141,18,12,37,20,3,75,73,359,21.55,11.0,4.46,6.38,0.699,0.0,0.04,0.0,2.08,3.04,0.684,2.15,3.27,5.42,0.69,0.46,1.42,0.77,0.12,2.88,2.81,13.81
2019_P008991_TEL,E2019,P008991,BLACK_ TARIK,TEL,11.0,11.0,215.4,100,34,55,0,0,32,46,20,33,53,11,9,23,8,2,36,32,117,19.58,9.09,3.09,5.0,0.618,0.0,0.0,0.0,2.91,4.18,0.696,1.82,3.0,4.82,1.0,0.82,2.09,0.73,0.18,3.27,2.91,10.64
2020_P008991_DYR,E2020,P008991,BLACK_ TARIK,DYR,13.0,7.0,192.0,67,26,46,0,2,15,20,17,29,46,5,9,17,8,3,41,16,63,14.77,5.15,2.0,3.54,0.565,0.0,0.15,0.0,1.15,1.54,0.75,1.31,2.23,3.54,0.38,0.69,1.31,0.62,0.23,3.15,1.23,4.85
2022_P008991_OLY,E2022,P008991,BLACK_ TARIK,OLY,23.0,0.0,231.8,97,32,51,0,0,33,47,21,15,36,13,14,21,5,2,51,42,100,10.08,4.22,1.39,2.22,0.627,0.0,0.0,0.0,1.43,2.04,0.702,0.91,0.65,1.57,0.57,0.61,0.91,0.22,0.09,2.22,1.83,4.35
2007_PBFY_OLY,E2007,PBFY,BLAKNEY_ RODERICK,OLY,22.0,14.0,447.3,106,24,49,14,34,16,18,4,33,37,43,22,15,2,3,42,13,116,20.33,4.82,1.09,2.23,0.49,0.64,1.55,0.412,0.73,0.82,0.889,0.18,1.5,1.68,1.95,1.0,0.68,0.09,0.14,1.91,0.59,5.27
2010_PBFY_MAL,E2010,PBFY,BLAKNEY_ RODERICK,MAL,12.0,7.0,268.1,88,17,38,12,34,18,21,5,14,19,42,11,15,1,2,26,26,98,22.34,7.33,1.42,3.17,0.447,1.0,2.83,0.353,1.5,1.75,0.857,0.42,1.17,1.58,3.5,0.92,1.25,0.08,0.17,2.17,2.17,8.17
2009_P001899_MAL,E2009,P001899,BLANCO_ SAUL,MAL,9.0,2.0,134.1,41,5,15,7,14,10,12,5,7,12,5,4,7,0,0,2,11,45,14.9,4.56,0.56,1.67,0.333,0.78,1.56,0.5,1.11,1.33,0.833,0.56,0.78,1.33,0.56,0.44,0.78,0.0,0.0,0.22,1.22,5.0
